ticker,name,shares,calls_oi,puts_oi,total_oi,ratio,iv,next_earnings
JBT,John Bean Technologies Corporation,31839900.0,271,293,564,0.0018,0.3701,2024-07-30
JCE,Nuveen Core Equity Alpha Fund,16095000.0,0,0,0,0.0,,N/A
JCI,Johnson Controls International plc,673676032.0,60112,33949,94061,0.014,0.363,2024-07-31
JEF,Jefferies Financial Group Inc.,205491008.0,14434,14517,28951,0.0141,0.3045,2024-09-25
JELD,"JELD-WEN Holding, Inc.",85986400.0,1020,583,1603,0.0019,0.6731,2024-08-05
JEQ,Abrdn Japan Equity Fund Inc,13848300.0,0,0,0,0.0,,N/A
JFR,Nuveen Floating Rate Income Fund,134056000.0,0,0,0,0.0,,N/A
JGH,Nuveen Global High Income Fund,23177400.0,0,0,0,0.0,,N/A
JHG,Janus Henderson Group plc,160462000.0,262,1765,2027,0.0013,0.8627,2024-08-01
JHI,John Hancock Investors Trust,8744550.0,0,0,0,0.0,,2024-12-26
JHS,John Hancock Income Securities Trust,11646600.0,0,0,0,0.0,,No future earnings date available
JHX,James Hardie Industries plc,431430016.0,130,75,205,0.0,0.6416,2024-08-05
JILL,"J.Jill, Inc.",11747800.0,0,0,0,0.0,,2024-08-29
JKS,"JinkoSolar Holding Co., Ltd.",50924800.0,13267,5020,18287,0.0359,0.7205,2024-08-12
JLL,Jones Lang LaSalle Incorporated,47560500.0,976,604,1580,0.0033,0.4587,2024-08-06
JLS,Nuveen Mortgage and Income Fund,5476630.0,0,0,0,0.0,,N/A
JMIA,Jumia Technologies AG,102235000.0,88115,31698,119813,0.1172,1.4857,2024-08-13
JMM,Nuveen Multi-Market Income Fund,9462350.0,0,0,0,0.0,,N/A
JNJ,Johnson & Johnson,2406680064.0,182714,126390,309104,0.0128,0.2123,N/A
JNPR,"Juniper Networks, Inc.",324988000.0,20587,23518,44105,0.0136,0.348,N/A
JOBY,"Joby Aviation, Inc.",708441024.0,118808,56826,175634,0.0248,0.8558,N/A
JOE,The St. Joe Company,58397500.0,4599,4121,8720,0.0149,0.4841,N/A
JOF,"Japan Smaller Capitalization Fund, Inc.",28333900.0,0,0,0,0.0,,N/A
JPC,Nuveen Preferred & Income Opportunities Fund,319484000.0,0,0,0,0.0,,N/A
JPI,Nuveen Preferred and Income Term Fund,22772400.0,0,0,0,0.0,,N/A
JPM,JPMorgan Chase & Co.,2845100032.0,389997,415601,805598,0.0283,0.3135,N/A
JPM,JPMorgan Chase & Co.,2845100032.0,389997,415601,805598,0.0283,0.3135,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,N/A
JPM,JPMorgan Chase & Co.,2845100032.0,389997,415601,805598,0.0283,0.3135,N/A
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,N/A
JPM,JPMorgan Chase & Co.,2845100032.0,389997,415601,805598,0.0283,0.3135,N/A
J,Jacobs Solutions Inc.,125213000.0,6658,1597,8255,0.0066,0.2786,N/A
JPM,JPMorgan Chase & Co.,2845100032.0,389997,415601,805598,0.0283,0.3135,N/A
K,Kellanova,341884000.0,45585,15765,61350,0.0179,0.266,N/A
JPM,JPMorgan Chase & Co.,2845100032.0,389997,415601,805598,0.0283,0.3135,N/A
L,Loews Corporation,221406000.0,665,506,1171,0.0005,0.2943,N/A
JPM,JPMorgan Chase & Co.,2845100032.0,389997,415601,805598,0.0283,0.3135,N/A
M,"Macy's, Inc.",276411008.0,146064,126531,272595,0.0986,0.5647,N/A
JQC,Nuveen Credit Strategies Income Fund,135608992.0,0,0,0,0.0,,N/A
JRI,Nuveen Real Asset Income and Growth Fund,27416700.0,0,0,0,0.0,,N/A
JRS,Nuveen Real Estate Income Fund,28892500.0,0,0,0,0.0,,N/A
JWN,"Nordstrom, Inc.",163648992.0,50231,76239,126470,0.0773,0.6386,N/A
JXN,Jackson Financial Inc.,76264400.0,2963,3714,6677,0.0088,0.5471,2024-08-07
JXN,Jackson Financial Inc.,76264400.0,2963,3714,6677,0.0088,0.5471,2024-08-07
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
K,Kellanova,341884000.0,45585,15765,61350,0.0179,0.266,N/A
KAI,Kadant Inc.,11742900.0,71,31,102,0.0009,0.3181,2024-07-30
KAR,"OPENLANE, Inc.",108302000.0,206,127,333,0.0003,0.4576,2024-08-07
KB,KB Financial Group Inc.,380313984.0,418,62,480,0.0001,0.4494,2024-07-23
KBDC,"Kayne Anderson BDC, Inc.",,0,0,0,,,N/A
KBH,KB Home,75203800.0,25916,61120,87036,0.1157,0.5917,2024-09-18
KBR,"KBR, Inc.",134276000.0,34883,6925,41808,0.0311,0.3062,2024-07-24
KCGI,Kensington Capital Acquisition Corp. V,4542730.0,0,0,0,0.0,,N/A
KD,"Kyndryl Holdings, Inc.",230512992.0,35288,8398,43686,0.019,0.6988,2024-07-31
KEN,Kenon Holdings Ltd.,52776700.0,58,10,68,0.0001,0.5863,2024-08-29
KEP,Korea Electric Power Corporation,1283929984.0,129,30,159,0.0,0.3926,2024-08-09
KEX,Kirby Corporation,58300000.0,2129,85,2214,0.0038,0.4539,2024-08-01
KEY,KeyCorp,943200000.0,113950,85357,199307,0.0211,0.4655,2024-10-17
KEY,KeyCorp,943200000.0,113950,85357,199307,0.0211,0.4655,2024-10-17
I,N/A,,0,0,0,,,N/A
KEY,KeyCorp,943200000.0,113950,85357,199307,0.0211,0.4655,2024-10-17
J,Jacobs Solutions Inc.,125213000.0,6658,1597,8255,0.0066,0.2786,N/A
KEY,KeyCorp,943200000.0,113950,85357,199307,0.0211,0.4655,2024-10-17
K,Kellanova,341884000.0,45585,15765,61350,0.0179,0.266,N/A
KEY,KeyCorp,943200000.0,113950,85357,199307,0.0211,0.4655,2024-10-17
L,Loews Corporation,221406000.0,665,506,1171,0.0005,0.2943,N/A
KEYS,"Keysight Technologies, Inc.",174539008.0,5060,6650,11710,0.0067,0.3986,2024-08-15
KF,"The Korea Fund, Inc.",4878170.0,0,0,0,0.0,,N/A
KFRC,Kforce Inc.,19491000.0,6,7,13,0.0001,0.5224,2024-07-29
KFS,Kingsway Financial Services Inc.,27921500.0,7,0,7,0.0,0.9851,2024-08-06
KFY,Korn Ferry,51808000.0,214,75,289,0.0006,0.5519,2024-09-05
KGC,Kinross Gold Corporation,1228979968.0,152749,62903,215652,0.0175,0.6067,No future earnings date available
KGS,"Kodiak Gas Services, Inc.",84294400.0,524,150,674,0.0008,0.5455,No future earnings date available
KIM,Kimco Realty Corporation,674115968.0,3400,675,4075,0.0006,0.408,No future earnings date available
KIM,Kimco Realty Corporation,674115968.0,3400,675,4075,0.0006,0.408,No future earnings date available
L,Loews Corporation,221406000.0,665,506,1171,0.0005,0.2943,N/A
KIM,Kimco Realty Corporation,674115968.0,3400,675,4075,0.0006,0.408,No future earnings date available
M,"Macy's, Inc.",276411008.0,146064,126531,272595,0.0986,0.5647,2024-08-20
KIM,Kimco Realty Corporation,674115968.0,3400,675,4075,0.0006,0.408,No future earnings date available
N,N/A,,0,0,0,,,N/A
KIND,"Nextdoor Holdings, Inc.",189106000.0,5425,5142,10567,0.0056,1.5553,2024-08-07
KIO,KKR Income Opportunities Fund,27120400.0,0,0,0,0.0,,N/A
KKR,KKR & Co. Inc.,887401984.0,64341,34398,98739,0.0111,0.4102,N/A
KKRS,N/A,,0,0,0,,,N/A
KLG,WK Kellogg Co,85877504.0,6047,4469,10516,0.0122,0.5885,N/A
KMB,Kimberly-Clark Corporation,336708992.0,18013,13226,31239,0.0093,0.2468,N/A
KMI,"Kinder Morgan, Inc.",2219379968.0,305108,221972,527080,0.0237,0.267,N/A
KMPB,N/A,,0,0,0,,,N/A
KMPR,Kemper Corporation,64375400.0,610,35,645,0.001,0.4684,N/A
KMT,Kennametal Inc.,78665904.0,4097,296,4393,0.0056,0.4724,N/A
KMX,"CarMax, Inc.",156079008.0,27379,39734,67113,0.043,0.4295,N/A
KN,Knowles Corporation,89744304.0,348,211,559,0.0006,0.6854,N/A
KNF,Knife River Corporation,56609700.0,1339,327,1666,0.0029,0.6582,N/A
KNOP,KNOT Offshore Partners LP,34045100.0,1168,718,1886,0.0055,0.6805,N/A
KNSL,"Kinsale Capital Group, Inc.",23276400.0,658,502,1160,0.005,0.501,N/A
KNTK,Kinetik Holdings Inc.,59715300.0,4391,276,4667,0.0078,0.3469,N/A
KNX,Knight-Swift Transportation Holdings Inc.,161611008.0,25538,9609,35147,0.0217,0.4409,N/A
KO,The Coca-Cola Company,4307959808.0,271979,183003,454982,0.0106,0.22,2024-07-23
KODK,Eastman Kodak Company,79100000.0,18939,2897,21836,0.0276,0.723,2024-08-06
KOF,"Coca-Cola FEMSA, S.A.B. de C.V.",210083008.0,984,343,1327,0.0006,0.3259,2024-10-23
KOP,Koppers Holdings Inc.,21200200.0,127,27,154,0.0007,0.6833,2024-08-01
KORE,"KORE Group Holdings, Inc.",16639400.0,0,0,0,0.0,,2024-08-07
KOS,Kosmos Energy Ltd.,471548992.0,25335,32862,58197,0.0123,0.5735,2024-08-05
KR,The Kroger Co.,721790976.0,205254,51283,256537,0.0355,0.3174,2024-09-06
KRC,Kilroy Realty Corporation,117368000.0,1246,1080,2326,0.002,0.622,2024-07-31
KREF,KKR Real Estate Finance Trust Inc.,69313904.0,1279,883,2162,0.0031,0.5093,2024-10-21
KREF,KKR Real Estate Finance Trust Inc.,69313904.0,1279,883,2162,0.0031,0.5093,2024-10-21
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
KRG,Kite Realty Group Trust,219654000.0,441,579,1020,0.0005,0.5158,2024-07-30
KRO,"Kronos Worldwide, Inc.",115027000.0,1417,73,1490,0.0013,0.7773,2024-07-31
KRP,"Kimbell Royalty Partners, LP",74646496.0,14058,880,14938,0.02,0.2127,2024-08-01
KSM,DWS Strategic Municipal Income Trust,11047900.0,0,0,0,0.0,,N/A
KSS,Kohl's Corporation,111206000.0,59828,94424,154252,0.1387,0.6239,2024-08-21
KT,KT Corporation,491652000.0,78,17,95,0.0,0.5336,2024-08-05
KTB,"Kontoor Brands, Inc.",55829700.0,692,1003,1695,0.003,0.4554,2024-08-01
KTF,DWS Municipal Income Trust,39172800.0,0,0,0,0.0,,2025-08-04
KTH,Corts Trust Peco Energy Capital Trust III,,0,0,0,,,N/A
KTN,Credit-Enhanced Corts Trust Aon,,0,0,0,,,N/A
KUKE,Kuke Music Holding Limited,29970600.0,0,0,0,0.0,,No future earnings date available
KVUE,Kenvue Inc.,1914809984.0,155539,74113,229652,0.012,0.3882,No future earnings date available
KVYO,"Klaviyo, Inc.",70349400.0,7890,4583,12473,0.0177,0.6065,No future earnings date available
KW,"Kennedy-Wilson Holdings, Inc.",137528000.0,586,982,1568,0.0011,0.7458,2024-08-07
KWR,Quaker Chemical Corporation,17989900.0,166,94,260,0.0014,0.5034,2024-07-30
KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",169126000.0,1638,293,1931,0.0011,0.3051,2024-07-26
L,Loews Corporation,221406000.0,665,506,1171,0.0005,0.2943,2024-07-29
LAAC,Lithium Americas (Argentina) Corp.,161212992.0,15240,3435,18675,0.0116,0.9458,2024-08-13
LAC,Lithium Americas Corp.,217170000.0,67396,15344,82740,0.0381,1.0214,2024-08-07
LAD,"Lithia Motors, Inc.",27406500.0,2913,1914,4827,0.0176,0.4638,2024-08-01
LADR,Ladder Capital Corp,127888000.0,1404,679,2083,0.0016,0.3443,2024-07-25
LANV,Lanvin Group Holdings Limited,115991000.0,0,0,0,0.0,,No future earnings date available
LAW,"CS Disco, Inc.",59976000.0,187,221,408,0.0007,0.6767,2024-08-07
LAZ,"Lazard, Inc.",90204496.0,5867,2900,8767,0.0097,0.529,N/A
LB,LandBridge Company LLC,17425000.0,0,0,0,0.0,,N/A
LBRT,Liberty Energy Inc.,165332000.0,4018,2362,6380,0.0039,0.6091,N/A
LC,LendingClub Corporation,111120000.0,20367,3831,24198,0.0218,0.5904,N/A
LCII,LCI Industries,25449800.0,318,1481,1799,0.0071,0.577,N/A
LCW,Learn CW Investment Corporation,9338420.0,0,0,0,0.0,,N/A
LDI,"loanDepot, Inc.",85236800.0,13828,610,14438,0.0169,1.0751,N/A
LDOS,"Leidos Holdings, Inc.",135212000.0,10426,2702,13128,0.0097,0.4144,N/A
LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc.",,0,0,0,,,N/A
LEA,Lear Corporation,56787800.0,1843,2620,4463,0.0079,0.3423,N/A
LEG,"Leggett & Platt, Incorporated",134036000.0,16816,11004,27820,0.0208,0.6737,N/A
LEN,Lennar Corporation,241703008.0,60985,44442,105427,0.0436,0.4367,N/A
LEO,"BNY Mellon Strategic Municipals, Inc.",62290900.0,0,0,0,0.0,,N/A
LEV,The Lion Electric Company,226216000.0,3431,6898,10329,0.0046,1.8522,N/A
LEVI,Levi Strauss & Co.,105137000.0,26081,16246,42327,0.0403,0.4684,2024-10-03
LFT,"Lument Finance Trust, Inc.",52257300.0,0,0,0,0.0,,2024-08-06
LFT,"Lument Finance Trust, Inc.",52257300.0,0,0,0,0.0,,2024-08-06
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
LGI,"Lazard Global Total Return and Income Fund, Inc.",13012900.0,0,0,0,0.0,,N/A
LH,Labcorp Holdings Inc.,84293600.0,2611,1448,4059,0.0048,0.3168,No future earnings date available
LHX,"L3Harris Technologies, Inc.",189680000.0,11688,6880,18568,0.0098,0.2912,2024-07-25
LICY,Li-Cycle Holdings Corp.,22495800.0,3009,2336,5345,0.0238,1.4052,2024-08-12
LII,Lennox International Inc.,35624500.0,1157,416,1573,0.0044,0.4759,2024-07-24
LITB,"LightInTheBox Holding Co., Ltd.",111168000.0,0,0,0,0.0,,2024-09-13
LL,"LL Flooring Holdings, Inc.",30655800.0,7990,1054,9044,0.0295,2.3358,2024-08-07
LLAP,Terran Orbital Corporation,202052992.0,19675,13021,32696,0.0162,1.2535,No future earnings date available
LLY,Eli Lilly and Company,900404992.0,140012,130699,270711,0.0301,0.4377,2024-08-08
LMND,"Lemonade, Inc.",70501600.0,76543,33692,110235,0.1564,0.9568,2024-07-30
LMT,Lockheed Martin Corporation,237938000.0,37434,29614,67048,0.0282,0.2594,2024-07-23
LNC,Lincoln National Corporation,170027008.0,35311,51972,87283,0.0513,0.5014,2024-08-01
LNC,Lincoln National Corporation,170027008.0,35311,51972,87283,0.0513,0.5014,2024-08-01
D,"Dominion Energy, Inc.",838211008.0,64307,24197,88504,0.0106,0.2809,2024-08-01
LND,BrasilAgro - Companhia Brasileira de Propriedades Agrícolas,99615504.0,0,0,0,0.0,,2024-09-03
LNG,"Cheniere Energy, Inc.",228912000.0,44093,40623,84716,0.037,0.319,2024-08-08
LNN,Lindsay Corporation,10886100.0,459,725,1184,0.0109,0.3826,2024-10-17
LOAR,Loar Holdings Inc.,89703600.0,109,147,256,0.0003,0.6365,No future earnings date available
LOB,"Live Oak Bancshares, Inc.",44969300.0,819,338,1157,0.0026,0.5771,2024-07-24
LOCL,Local Bounti Corporation,8487990.0,0,0,0,0.0,,No future earnings date available
LOMA,Loma Negra Compañía Industrial Argentina Sociedad Anónima,116697000.0,3293,560,3853,0.0033,0.7171,2024-08-07
LOW,"Lowe's Companies, Inc.",569835008.0,51250,52756,104006,0.0183,0.3111,2024-08-20
LPG,Dorian LPG Ltd.,42619400.0,7939,7426,15365,0.0361,0.5707,2024-07-31
LPL,"LG Display Co., Ltd.",1000000000.0,140,5,145,0.0,0.729,2024-07-25
LPX,Louisiana-Pacific Corporation,71671800.0,5035,10354,15389,0.0215,0.4505,2024-08-07
LRN,"Stride, Inc.",43254900.0,4554,13618,18172,0.042,0.647,2024-08-13
LSPD,Lightspeed Commerce Inc.,153560992.0,19122,12756,31878,0.0208,0.6409,2024-08-01
LTC,"LTC Properties, Inc.",43475400.0,1196,392,1588,0.0037,0.3375,2024-07-29
LTH,"Life Time Group Holdings, Inc.",198835008.0,982,354,1336,0.0007,0.7136,N/A
LU,Lufax Holding Ltd,573555008.0,8364,13003,21367,0.0037,1.3531,N/A
LUMN,"Lumen Technologies, Inc.",1015040000.0,216326,331758,548084,0.054,0.8648,N/A
LUV,Southwest Airlines Co.,598456000.0,200144,168840,368984,0.0617,0.428,N/A
LVS,Las Vegas Sands Corp.,745046976.0,146584,105306,251890,0.0338,0.3971,N/A
LVWR,"LiveWire Group, Inc.",203180992.0,951,203,1154,0.0006,0.7119,N/A
LW,"Lamb Weston Holdings, Inc.",144391008.0,28540,43553,72093,0.0499,0.4431,N/A
LXP,LXP Industrial Trust,294315008.0,376,66,442,0.0002,0.521,N/A
LXP,LXP Industrial Trust,294315008.0,376,66,442,0.0002,0.521,N/A
C,Citigroup Inc.,1925699968.0,1170497,980047,2150544,0.1117,0.3346,N/A
LXU,"LSB Industries, Inc.",71543696.0,5369,830,6199,0.0087,0.7221,N/A
LYB,LyondellBasell Industries N.V.,325622016.0,31673,44109,75782,0.0233,0.2854,N/A
LYG,Lloyds Banking Group plc,15582799872.0,3209,2457,5666,0.0,0.5976,N/A
LYV,"Live Nation Entertainment, Inc.",231443008.0,40122,47980,88102,0.0381,0.4516,N/A
LZB,La-Z-Boy Incorporated,42057300.0,1061,977,2038,0.0048,0.5353,N/A
LZM,Lifezone Metals Limited,79995000.0,0,0,0,0.0,,N/A
M,"Macy's, Inc.",276411008.0,146064,126531,272595,0.0986,0.5647,2024-08-20
MA,Mastercard Incorporated,922470016.0,65422,60704,126126,0.0137,0.2627,2024-07-31
MAA,"Mid-America Apartment Communities, Inc.",116826000.0,2631,3906,6537,0.0056,0.3963,2024-07-31
MAA,"Mid-America Apartment Communities, Inc.",116826000.0,2631,3906,6537,0.0056,0.3963,2024-07-31
I,N/A,,0,0,0,,,N/A
MAC,The Macerich Company,215750000.0,19194,11311,30505,0.0141,0.5505,2024-07-31
MAIN,Main Street Capital Corporation,85715600.0,8790,9597,18387,0.0215,0.1167,2024-08-08
MAN,ManpowerGroup Inc.,47703300.0,636,1887,2523,0.0053,0.364,2024-10-17
MANU,Manchester United plc,54918200.0,8073,24747,32820,0.0598,0.5511,2024-10-24
MAS,Masco Corporation,220244000.0,2250,3777,6027,0.0027,0.4292,2024-07-25
MATV,"Mativ Holdings, Inc.",54322800.0,34830,1103,35933,0.0661,0.8337,2024-08-07
MATX,"Matson, Inc.",34168200.0,501,445,946,0.0028,0.4969,2024-08-01
MAV,"Pioneer Municipal High Income Advantage Fund, Inc.",23914400.0,0,0,0,0.0,,N/A
MAX,"MediaAlpha, Inc.",46228000.0,1251,599,1850,0.004,1.7089,2024-07-31
MBC,"MasterBrand, Inc.",127003000.0,511,156,667,0.0005,0.6225,No future earnings date available
MBI,MBIA Inc.,51276500.0,22109,12440,34549,0.0674,0.9934,2024-07-31
MC,Moelis & Company,70354704.0,1314,963,2277,0.0032,0.5781,2024-07-24
MCB,Metropolitan Bank Holding Corp.,11192900.0,711,928,1639,0.0146,0.9563,2024-10-17
MCD,McDonald's Corporation,720681984.0,119504,88045,207549,0.0288,0.2525,2024-07-29
MCI,Barings Corporate Investors,20298600.0,0,0,0,0.0,,N/A
MCK,McKesson Corporation,129711000.0,11966,10717,22683,0.0175,0.3419,2024-08-07
MCN,Madison Covered Call & Equity Strategy Fund,21075000.0,0,0,0,0.0,,N/A
MCO,Moody's Corporation,182608992.0,2314,2027,4341,0.0024,0.3804,2024-07-23
MCR,MFS Charter Income Trust,42352400.0,0,0,0,0.0,,N/A
MCS,The Marcus Corporation,25170400.0,561,245,806,0.0032,0.8618,2024-08-01
MCW,"Mister Car Wash, Inc.",319508992.0,2140,161,2301,0.0007,0.7809,No future earnings date available
MCY,Mercury General Corporation,55371100.0,626,73,699,0.0013,0.5732,2024-07-30
MD,"Pediatrix Medical Group, Inc.",84147200.0,1410,224,1634,0.0019,1.0658,2024-08-06
MDT,Medtronic plc,1282269952.0,91447,68311,159758,0.0125,0.2584,2024-08-20
MDU,"MDU Resources Group, Inc.",203888000.0,4124,76,4200,0.0021,0.308,2024-08-08
MDV,"Modiv Industrial, Inc.",9453000.0,0,0,0,0.0,,2024-08-12
MDV,"Modiv Industrial, Inc.",9453000.0,0,0,0,0.0,,2024-08-12
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
MEC,"Mayville Engineering Company, Inc.",16794700.0,67,118,185,0.0011,0.7529,N/A
MED,"Medifast, Inc.",10937200.0,7184,13934,21118,0.1931,1.0441,N/A
MEG,"Montrose Environmental Group, Inc.",34081200.0,234,30,264,0.0008,0.8492,N/A
MEGI,MainStay CBRE Global Infrastructure Megatrends Term Fund,52047500.0,0,0,0,0.0,,N/A
MEI,"Methode Electronics, Inc.",35324400.0,898,1409,2307,0.0065,0.8709,N/A
MER,N/A,,0,0,0,,,N/A
K,Kellanova,341884000.0,45585,15765,61350,0.0179,0.266,N/A
MET,"MetLife, Inc.",711123008.0,76657,103090,179747,0.0253,0.3026,N/A
MET,"MetLife, Inc.",711123008.0,76657,103090,179747,0.0253,0.3026,N/A
A,"Agilent Technologies, Inc.",291760992.0,7256,6868,14124,0.0048,0.3553,2024-08-21
MET,"MetLife, Inc.",711123008.0,76657,103090,179747,0.0253,0.3026,N/A
E,Eni S.p.A.,1588009984.0,660,100,760,0.0,0.4006,N/A
MET,"MetLife, Inc.",711123008.0,76657,103090,179747,0.0253,0.3026,N/A
F,Ford Motor Company,3921489920.0,1582291,2139582,3721873,0.0949,0.3125,N/A
MFA,"MFA Financial, Inc.",102082000.0,5488,4404,9892,0.0097,0.6524,N/A
MFA,"MFA Financial, Inc.",102082000.0,5488,4404,9892,0.0097,0.6524,N/A
B,Barnes Group Inc.,50702100.0,2685,900,3585,0.0071,0.6548,N/A
